,run_no_0,run_no_1,run_no_2,run_no_3,run_no_4,run_no_5,run_no_6,run_no_7,run_no_8,run_no_9,run_no_10,run_no_11,run_no_12,run_no_13,run_no_14,run_no_15,run_no_16,run_no_17,run_no_18,run_no_19,run_no_20,run_no_21,run_no_22,run_no_23,run_no_24,run_no_25,run_no_26,run_no_27,run_no_28,run_no_29,run_no_30,run_no_31,run_no_32,run_no_33,run_no_34,run_no_35,run_no_36,run_no_37,run_no_38,run_no_39,run_no_40,run_no_41,run_no_42,run_no_43,run_no_44,run_no_45,run_no_46,run_no_47,run_no_48,run_no_49,run_no_50,run_no_51,run_no_52,run_no_53,run_no_54,run_no_55,run_no_56,run_no_57,run_no_58,run_no_59,run_no_60,run_no_61,run_no_62,run_no_63,run_no_64,run_no_65,run_no_66,run_no_67,run_no_68,run_no_69,run_no_70,run_no_71,run_no_72,run_no_73,run_no_74,run_no_75,run_no_76,run_no_77,run_no_78,run_no_79,run_no_80,run_no_81,run_no_82,run_no_83,run_no_84,run_no_85,run_no_86,run_no_87,run_no_88,run_no_89,run_no_90,run_no_91,run_no_92,run_no_93,run_no_94,run_no_95,run_no_96,run_no_97,run_no_98,run_no_99,average,emp_q95,emp_q05,stat_q95,stat_q05
38,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468,0.8306468725204468
39,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179,0.8376497030258179
40,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738,0.8395468592643738
41,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961,0.8423604965209961
42,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758,0.8391349911689758
43,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292,0.8326948881149292
44,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562,0.8404962420463562
45,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978,0.842617392539978
46,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348,0.8384652137756348
47,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938,0.8407211303710938
48,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437,0.8421289324760437
49,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644,0.8425108790397644
